filename,augmentation,duration,sample_rate,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_rolloff_mean,spectral_rolloff_std,energy_mean,energy_std,zero_crossing_rate,spectral_centroid
Charlotte_Voice 2_pitch_down.wav,pitch_shift_-2,2.92,48000,-548.8966674804688,117.2862777709961,110.28877258300781,67.6539535522461,-8.417082786560059,53.3012580871582,22.32051658630371,21.783275604248047,18.65986442565918,18.195472717285156,-8.90815544128418,22.711034774780273,9.692258834838867,16.778837203979492,7.142946243286133,14.026588439941406,-3.4795360565185547,13.341087341308594,0.7903121709823608,12.334735870361328,-2.6198410987854004,11.911786079406738,0.21660129725933075,8.639294624328613,0.681557297706604,12.575843811035156,4143.219662408759,2015.7162154586988,0.0148815885,0.019381389,0.055182909443430656,2201.181629945194
Charlotte_Voice 2_faster.wav,time_stretch_1.2x,2.433333333333333,48000,-546.6119384765625,121.7345199584961,107.00056457519531,64.19303894042969,-12.133936882019043,53.96370315551758,25.946744918823242,24.303936004638672,11.457961082458496,18.896320343017578,-8.061200141906738,22.001646041870117,14.209738731384277,13.927303314208984,2.138213872909546,17.062847137451172,-3.660017490386963,13.658258438110352,0.4901462495326996,8.986407279968262,-3.0737295150756836,11.088603019714355,0.6430609226226807,14.326316833496094,-4.782896995544434,7.656238555908203,4786.7767467248905,2249.4462264454583,0.013416806,0.017238364,0.06324841361899564,2554.86309974152
Charlotte_Voice 2_slower.wav,time_stretch_0.8x,3.65,48000,-546.23388671875,118.51524353027344,101.47064208984375,63.91024398803711,-10.474479675292969,54.24538803100586,25.19027328491211,24.981016159057617,11.735088348388672,19.234535217285156,-7.61129093170166,21.787843704223633,12.439034461975098,13.458151817321777,1.443143367767334,16.68535041809082,-3.780505895614624,14.113035202026367,0.3086231052875519,8.950639724731445,-2.911970853805542,11.44369888305664,0.45341309905052185,13.4823637008667,-4.259629726409912,7.625974655151367,4783.504919825073,2270.9814825376116,0.012783288,0.016561937,0.0645698569606414,2563.6723734754005
Charlotte_Voice 2_noisy.wav,background_noise,2.92,48000,-318.8986914078373,48.27963496122057,23.7958010771608,39.61521812805388,2.0971267542910295,26.955242084138554,5.792946128445075,15.631489692595785,3.687536928181951,14.583873563730274,-1.5038209224929546,12.965417132173076,1.7340395029254136,7.864214190099626,0.33725212168295304,9.739953030742829,-1.9415050175299269,8.478858715258461,-2.0750468852396677,7.364674315080562,-1.3775744056214603,6.383236117489916,-0.44118097892308883,7.842198278194227,-2.7522670501694915,6.316405559604562,17984.089872262775,3671.5752285760627,0.022715732,0.024168408,0.32125163948448904,9529.343442240846
Emmanuel_Voice 1_original.wav,original,2.6853333333333333,48000,-519.8309326171875,106.24005889892578,88.96729278564453,65.86324310302734,22.646221160888672,25.22525978088379,31.585845947265625,23.582866668701172,2.9305715560913086,23.7763671875,0.7118096947669983,14.68144416809082,5.63051700592041,13.364598274230957,5.215550899505615,10.447247505187988,-0.1742427796125412,11.619159698486328,2.80810809135437,7.04060697555542,-2.289654493331909,7.60459566116333,-5.580296516418457,11.94593334197998,2.909298896789551,9.21318531036377,7132.8125,3695.6858813553886,0.016985776,0.030025117,0.05750093005952381,3447.9149182461783
Emmanuel_Voice 1_pitch_up.wav,pitch_shift_+2,2.6853333333333333,48000,-572.0675048828125,117.28231048583984,99.25361633300781,62.373741149902344,15.929058074951172,21.870399475097656,29.594749450683594,22.692001342773438,-4.173254489898682,27.041122436523438,0.496981680393219,14.807320594787598,6.003085613250732,14.486960411071777,6.132970333099365,10.145952224731445,-1.0168594121932983,8.278554916381836,2.7552742958068848,9.813881874084473,-5.78467321395874,11.760486602783203,0.5718388557434082,10.547139167785645,5.338328838348389,9.909000396728516,8038.8764880952385,3802.7499191797306,0.007893001,0.012892964,0.07461015004960317,3862.0295364030558
Emmanuel_Voice 1_pitch_down.wav,pitch_shift_-2,2.6853333333333333,48000,-557.8594970703125,101.2995376586914,89.31220245361328,65.48216247558594,21.881738662719727,28.421560287475586,33.76395797729492,24.905555725097656,7.9054856300354,20.935699462890625,-0.4681725800037384,16.061891555786133,4.030892372131348,13.762443542480469,5.68919563293457,10.602459907531738,1.684461236000061,13.27553939819336,3.4207305908203125,5.903714179992676,3.024287700653076,6.787251949310303,-6.692174434661865,13.122150421142578,-1.9574403762817383,7.637145519256592,6159.133184523809,3267.558813229654,0.011840242,0.021535628,0.058826264880952384,3009.0269543894906
Emmanuel_Voice 1_faster.wav,time_stretch_1.2x,2.2377708333333333,48000,-546.2241821289062,99.52616882324219,80.35777282714844,65.8898696899414,22.605924606323242,25.423269271850586,29.35637092590332,22.488189697265625,1.8044320344924927,22.600830078125,-0.4188116192817688,15.127246856689453,5.816147804260254,14.592496871948242,4.507559299468994,11.31876277923584,0.09426124393939972,11.661690711975098,3.5420238971710205,7.004726886749268,-2.0410263538360596,8.064355850219727,-5.730681419372559,11.163503646850586,3.337644100189209,9.264310836791992,7172.098214285715,3695.0890362601103,0.011139298,0.020651793,0.06576450892857143,3482.6078718404883
Emmanuel_Voice 1_slower.wav,time_stretch_0.8x,3.3566666666666665,48000,-544.8187255859375,98.5028076171875,80.39418029785156,65.33576965332031,23.47688102722168,23.97260284423828,29.90632438659668,23.819963455200195,2.8653955459594727,22.39672088623047,0.4304729998111725,14.705617904663086,6.112033367156982,13.376133918762207,4.4030256271362305,11.16654109954834,0.08477221429347992,11.87314224243164,3.192253828048706,6.24662446975708,-2.5419411659240723,8.32888412475586,-5.847545623779297,11.787696838378906,2.8029792308807373,9.231709480285645,7054.761904761905,3724.4509583897784,0.012324532,0.022289006,0.0665132068452381,3418.2385210178377
Emmanuel_Voice 1_noisy.wav,background_noise,2.6853333333333333,48000,-327.6778500074629,40.96767422045075,23.01787769418541,43.19090513412042,14.763347605286185,23.49040888028047,12.161358465790498,14.604411172932545,2.075741834625812,10.40047653241505,-1.6530395679725483,9.454316802674583,0.6324865878763893,9.537232740676691,-1.3294666123831327,8.829125337756444,-1.1176071845016629,7.197849305272749,1.5548660235548082,5.189785733813968,-1.6860464599233491,7.013518743126435,-3.458628637908222,8.670869831975283,-0.8160994180292939,7.11731404181192,18603.701636904763,3029.7352428050076,0.019815663,0.028650502,0.3590359157986111,10023.423928874023
Emmanuel_Voice 2_original.wav,original,3.026666666666667,48000,-501.0350036621094,119.33207702636719,115.72001647949219,80.48538970947266,22.926427841186523,28.74779510498047,21.602270126342773,23.070276260375977,5.041548728942871,23.570585250854492,1.776267170906067,15.302085876464844,-2.395676374435425,13.868902206420898,6.193747043609619,9.64127254486084,3.4834654331207275,8.86959171295166,3.605607748031616,8.397932052612305,-2.0783631801605225,10.140807151794434,-4.638071537017822,11.32225227355957,3.5689706802368164,8.385638236999512,5884.875660211268,4044.0172494365315,0.021835318,0.032975152,0.04770026408450704,2838.4736707168377
Emmanuel_Voice 2_pitch_up.wav,pitch_shift_+2,3.026666666666667,48000,-534.6852416992188,124.75919342041016,114.31834411621094,77.91592407226562,19.865550994873047,27.310518264770508,17.90272331237793,23.196212768554688,0.0952015221118927,24.884706497192383,0.49252888560295105,15.505741119384766,-0.4748772084712982,12.861795425415039,8.447355270385742,9.86026382446289,2.4868178367614746,8.914637565612793,2.6889355182647705,8.684379577636719,-5.047841548919678,12.54555606842041,1.630421757698059,9.078371047973633,6.7275543212890625,7.927265167236328,6664.50264084507,4291.790593278571,0.014339407,0.02155235,0.059271154269366196,3187.1358665057605
Emmanuel_Voice 2_pitch_down.wav,pitch_shift_-2,3.026666666666667,48000,-534.2779541015625,112.14868927001953,110.18053436279297,78.90800476074219,25.687623977661133,32.11976623535156,23.885669708251953,22.82002830505371,6.166862964630127,21.157840728759766,2.2881276607513428,14.96738338470459,-2.8624966144561768,15.928793907165527,3.0532102584838867,9.931354522705078,4.474503517150879,8.956138610839844,4.6838274002075195,7.098982810974121,3.3547353744506836,8.004972457885742,-5.72193717956543,12.069074630737305,-1.2050621509552002,7.962111949920654,5241.252200704225,3577.0309653102995,0.0150189735,0.023403008,0.047003947513204226,2530.9056031598197
Emmanuel_Voice 2_faster.wav,time_stretch_1.2x,2.5222291666666665,48000,-533.3286743164062,119.64207458496094,115.11952209472656,78.08440399169922,23.833593368530273,28.64968490600586,22.217124938964844,23.549144744873047,2.8612818717956543,24.429710388183594,1.3330013751983643,14.954001426696777,-2.891566038131714,14.525909423828125,5.386197566986084,10.518377304077148,2.8082985877990723,9.081755638122559,3.5609397888183594,8.908209800720215,-2.3222596645355225,10.21426010131836,-4.8016743659973145,10.871625900268555,3.9258012771606445,8.480840682983398,5791.435917721519,3986.1080236149,0.015110868,0.023310142,0.04810909480485232,2787.464659094019
Emmanuel_Voice 2_slower.wav,time_stretch_0.8x,3.783333333333333,48000,-534.7808227539062,118.21868896484375,112.66259002685547,78.69384765625,23.26839256286621,28.407703399658203,21.762496948242188,23.19902992248535,4.087189197540283,23.36661720275879,1.8889929056167603,15.130277633666992,-2.398844003677368,14.6434965133667,6.503906726837158,9.61186695098877,4.372405052185059,9.413453102111816,4.526705265045166,9.013528823852539,-1.6915867328643799,10.24741268157959,-4.260139465332031,11.366769790649414,4.349066257476807,8.420235633850098,5875.286091549296,4034.413050268164,0.01498868,0.022720383,0.048980798855633806,2820.663707167373
Emmanuel_Voice 2_noisy.wav,background_noise,3.026666666666667,48000,-314.5147921120701,49.46789840584892,38.50221208659527,52.779458412320444,20.504762042253276,26.55276942817785,9.147995087672946,13.777004016945364,-0.39126663771030346,12.552453930430383,-3.2261928640922912,12.250091284575477,-1.7910969133314454,9.505300818702578,-0.30110780185191005,6.849133555678266,1.4263510424231554,6.432323875875957,0.8325373418522655,6.780850738048201,-1.8987164971561383,8.307141993241414,-2.1631409779058584,8.084198669453656,0.8400940549619212,6.612979001743555,17815.801056338027,4120.582557694156,0.024179721,0.031688202,0.3191949548855634,9353.858413712318
Honorine_Voice 1_original.wav,original,2.388,48000,-388.27850341796875,61.28325271606445,132.7613525390625,45.24707794189453,23.2161922454834,20.40840721130371,29.354623794555664,18.047351837158203,-9.029769897460938,18.46219253540039,38.018699645996094,23.832416534423828,-26.15353775024414,22.972877502441406,16.389293670654297,10.494292259216309,-8.36659049987793,8.729065895080566,8.248820304870605,8.366628646850586,-2.0702109336853027,9.254663467407227,0.9711923599243164,9.086978912353516,0.7368322610855103,5.460346221923828,7775.390625,4611.681226837709,0.024250159,0.02124451,0.10112653459821429,3911.9441917688696
Honorine_Voice 1_pitch_up.wav,pitch_shift_+2,2.388,48000,-416.0439758300781,58.6325798034668,128.36033630371094,45.798492431640625,26.442445755004883,22.03711700439453,19.90827751159668,15.817899703979492,-1.6915205717086792,15.611836433410645,27.65699577331543,19.286575317382812,-28.0140380859375,24.216293334960938,20.769634246826172,10.45942211151123,-13.906293869018555,8.878368377685547,13.566373825073242,10.526952743530273,-9.763970375061035,11.565680503845215,7.915133953094482,7.615050315856934,-6.492533206939697,7.866594314575195,8861.049107142857,5184.363717820303,0.01628924,0.013191271,0.11798095703125,4438.767703223634
Honorine_Voice 1_pitch_down.wav,pitch_shift_-2,2.388,48000,-428.2893371582031,54.54449462890625,132.31483459472656,43.53160858154297,21.890178680419922,19.54758071899414,35.559391021728516,21.335729598999023,-13.333989143371582,19.968067169189453,41.60174560546875,26.111568450927734,-17.33268928527832,17.852447509765625,6.213414192199707,11.864853858947754,0.7860531210899353,7.4019455909729,-1.9583255052566528,6.3731608390808105,6.707132816314697,7.968002796173096,-5.489356994628906,10.800342559814453,7.0951385498046875,8.683951377868652,6893.659319196428,4093.2131352992933,0.016332526,0.013751949,0.09641810825892858,3508.9426704216116
