filename,augmentation,duration,sample_rate,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_rolloff_mean,spectral_rolloff_std,energy_mean,energy_std,zero_crossing_rate,spectral_centroid
Emmanuel_Voice 1_faster.wav,time_stretch_1.2x,2.2377708333333333,48000,-546.2241821289062,99.52616882324219,80.35777282714844,65.8898696899414,22.605924606323242,25.423269271850586,29.35637092590332,22.488189697265625,1.8044320344924927,22.600830078125,-0.4188116192817688,15.127246856689453,5.816147804260254,14.592496871948242,4.507559299468994,11.31876277923584,0.09426124393939972,11.661690711975098,3.5420238971710205,7.004726886749268,-2.0410263538360596,8.064355850219727,-5.730681419372559,11.163503646850586,3.337644100189209,9.264310836791992,7172.098214285715,3695.0890362601103,0.011139298,0.020651793,0.06576450892857143,3482.6078718404883
Emmanuel_Voice 1_slower.wav,time_stretch_0.8x,3.3566666666666665,48000,-544.8187255859375,98.5028076171875,80.39418029785156,65.33576965332031,23.47688102722168,23.97260284423828,29.90632438659668,23.819963455200195,2.8653955459594727,22.39672088623047,0.4304729998111725,14.705617904663086,6.112033367156982,13.376133918762207,4.4030256271362305,11.16654109954834,0.08477221429347992,11.87314224243164,3.192253828048706,6.24662446975708,-2.5419411659240723,8.32888412475586,-5.847545623779297,11.787696838378906,2.8029792308807373,9.231709480285645,7054.761904761905,3724.4509583897784,0.012324532,0.022289006,0.0665132068452381,3418.2385210178377
Emmanuel_Voice 1_noisy.wav,background_noise,2.6853333333333333,48000,-328.6478808417559,41.52904734393065,22.298406336361186,43.73794476167199,14.760411331341077,23.62197306550243,12.032954892085995,14.541945478032998,2.325341694650572,10.925054686206249,-1.3751819736887647,9.532512826028924,1.3109403593856086,10.067427823964698,-1.004105316435983,9.14651346081224,-1.4389597253899085,7.384554128719706,1.019496000783087,5.145393079452664,-1.8789150954111995,6.450752551001229,-3.6612048836824047,7.966550733890634,-0.6364664124334151,7.097182068941822,18649.925595238095,3099.6395800895916,0.019815797,0.028680181,0.36065770709325395,10072.391818968079
Emmanuel_Voice 2_original.wav,original,3.026666666666667,48000,-501.0350036621094,119.33207702636719,115.72001647949219,80.48538970947266,22.926427841186523,28.74779510498047,21.602270126342773,23.070276260375977,5.041548728942871,23.570585250854492,1.776267170906067,15.302085876464844,-2.395676374435425,13.868902206420898,6.193747043609619,9.64127254486084,3.4834654331207275,8.86959171295166,3.605607748031616,8.397932052612305,-2.0783631801605225,10.140807151794434,-4.638071537017822,11.32225227355957,3.5689706802368164,8.385638236999512,5884.875660211268,4044.0172494365315,0.021835318,0.032975152,0.04770026408450704,2838.4736707168377
Emmanuel_Voice 2_pitch_up.wav,pitch_shift_+2,3.026666666666667,48000,-534.6852416992188,124.75919342041016,114.31834411621094,77.91592407226562,19.865550994873047,27.310518264770508,17.90272331237793,23.196212768554688,0.0952015221118927,24.884706497192383,0.49252888560295105,15.505741119384766,-0.4748772084712982,12.861795425415039,8.447355270385742,9.86026382446289,2.4868178367614746,8.914637565612793,2.6889355182647705,8.684379577636719,-5.047841548919678,12.54555606842041,1.630421757698059,9.078371047973633,6.7275543212890625,7.927265167236328,6664.50264084507,4291.790593278571,0.014339407,0.02155235,0.059271154269366196,3187.1358665057605
Emmanuel_Voice 2_pitch_down.wav,pitch_shift_-2,3.026666666666667,48000,-534.2779541015625,112.14868927001953,110.18053436279297,78.90800476074219,25.687623977661133,32.11976623535156,23.885669708251953,22.82002830505371,6.166862964630127,21.157840728759766,2.2881276607513428,14.96738338470459,-2.8624966144561768,15.928793907165527,3.0532102584838867,9.931354522705078,4.474503517150879,8.956138610839844,4.6838274002075195,7.098982810974121,3.3547353744506836,8.004972457885742,-5.72193717956543,12.069074630737305,-1.2050621509552002,7.962111949920654,5241.252200704225,3577.0309653102995,0.0150189735,0.023403008,0.047003947513204226,2530.9056031598197
Emmanuel_Voice 2_faster.wav,time_stretch_1.2x,2.5222291666666665,48000,-533.3286743164062,119.64207458496094,115.11952209472656,78.08440399169922,23.833593368530273,28.64968490600586,22.217124938964844,23.549144744873047,2.8612818717956543,24.429710388183594,1.3330013751983643,14.954001426696777,-2.891566038131714,14.525909423828125,5.386197566986084,10.518377304077148,2.8082985877990723,9.081755638122559,3.5609397888183594,8.908209800720215,-2.3222596645355225,10.21426010131836,-4.8016743659973145,10.871625900268555,3.9258012771606445,8.480840682983398,5791.435917721519,3986.1080236149,0.015110868,0.023310142,0.04810909480485232,2787.464659094019
Emmanuel_Voice 2_slower.wav,time_stretch_0.8x,3.783333333333333,48000,-534.7808227539062,118.21868896484375,112.66259002685547,78.69384765625,23.26839256286621,28.407703399658203,21.762496948242188,23.19902992248535,4.087189197540283,23.36661720275879,1.8889929056167603,15.130277633666992,-2.398844003677368,14.6434965133667,6.503906726837158,9.61186695098877,4.372405052185059,9.413453102111816,4.526705265045166,9.013528823852539,-1.6915867328643799,10.24741268157959,-4.260139465332031,11.366769790649414,4.349066257476807,8.420235633850098,5875.286091549296,4034.413050268164,0.01498868,0.022720383,0.048980798855633806,2820.663707167373
Emmanuel_Voice 2_noisy.wav,background_noise,3.026666666666667,48000,-314.4603630154831,49.238915287881255,38.289936061122816,52.810892110868714,20.835796424403032,26.620489492454265,9.090582641248346,14.333885259213531,-0.3450713791037326,12.598759786451646,-3.192470150322195,11.59363513869735,-1.9094989312736832,9.642717879431821,-0.1217060103349809,7.055729377905061,1.4401928322174242,6.234872930173239,0.897387047907187,6.572302670137065,-2.1107674488896837,8.06909185566447,-2.336433184331059,8.005199716870179,0.8168196700708198,6.48714264501925,17836.432658450703,4051.517789173989,0.024201075,0.03167782,0.32078358824823944,9375.09843029012
Honorine_Voice 1_original.wav,original,2.388,48000,-388.2784729003906,61.28328323364258,132.7613525390625,45.247032165527344,23.2161808013916,20.408414840698242,29.354604721069336,18.04724884033203,-9.029848098754883,18.46222686767578,38.01874542236328,23.832393646240234,-26.15348243713379,22.972797393798828,16.389240264892578,10.494329452514648,-8.36656665802002,8.729063034057617,8.248833656311035,8.3666410446167,-2.0702664852142334,9.254661560058594,0.9711679816246033,9.086987495422363,0.7368725538253784,5.460327625274658,7775.390625,4611.681226837709,0.024250159,0.021244505,0.10112653459821429,3911.944038380116
Honorine_Voice 1_pitch_up.wav,pitch_shift_+2,2.388,48000,-416.0450134277344,58.63264846801758,128.36338806152344,45.797637939453125,26.439861297607422,22.035865783691406,19.90762710571289,15.817176818847656,-1.6947423219680786,15.611806869506836,27.66153335571289,19.287179946899414,-28.01576805114746,24.2164306640625,20.771697998046875,10.45987606048584,-13.90766716003418,8.878311157226562,13.566251754760742,10.525882720947266,-9.765429496765137,11.56517505645752,7.919223308563232,7.616490364074707,-6.4915690422058105,7.8666887283325195,8861.363002232143,5184.109825751692,0.016288182,0.013188508,0.11801583426339286,4438.783598452711
Honorine_Voice 1_pitch_down.wav,pitch_shift_-2,2.388,48000,-428.28985595703125,54.546016693115234,132.31480407714844,43.5340690612793,21.8919620513916,19.545703887939453,35.55797576904297,21.3387451171875,-13.335271835327148,19.96766471862793,41.604026794433594,26.1069393157959,-17.332847595214844,17.852975845336914,6.212347984313965,11.864764213562012,0.7877838015556335,7.401134490966797,-1.9594955444335938,6.376062393188477,6.705416202545166,7.971847057342529,-5.487037658691406,10.796032905578613,7.094066143035889,8.684505462646484,6893.763950892857,4093.290641056615,0.016332481,0.013751934,0.09636579241071429,3508.9314807708206
Honorine_Voice 1_faster.wav,time_stretch_1.2x,1.99,48000,-423.42523193359375,57.04539108276367,135.01443481445312,45.08047103881836,20.004514694213867,19.462890625,31.520965576171875,18.176794052124023,-12.51480770111084,17.557872772216797,39.58674240112305,24.1256103515625,-29.616670608520508,22.515159606933594,17.16621208190918,11.127370834350586,-10.422157287597656,8.360472679138184,8.656303405761719,8.879281044006348,-2.5941102504730225,9.64246940612793,0.8759326338768005,10.052328109741211,0.8733564615249634,5.610729694366455,8055.857286096257,4497.414231725176,0.015068717,0.011455766,0.10863082804144385,4009.591446662063
